,Date,Open,High,Low,Close,Volume,Volume(BCC)
1329,30-09-2017,126.3,131.58,125.18,131.26,12807500.0,99607.25
1330,29-09-2017,117.41,127.13,117.36,126.31,10526200.0,86243.22
1331,28-09-2017,117.5,120.41,116.41,117.76,10629600.0,90066.09
1332,27-09-2017,109.68,119.57,109.51,117.5,10414100.0,91299.7
1333,26-09-2017,113.12,113.27,108.57,110.11,4950760.0,44494.21
1334,25-09-2017,109.38,113.91,108.24,113.17,5640310.0,50733.62
1335,24-09-2017,108.61,113.21,107.07,109.69,6933750.0,63238.18
1336,23-09-2017,116.67,117.45,107.42,108.74,6427510.0,57097.89
1337,22-09-2017,117.55,121.49,114.45,117.25,8498270.0,72212.01
1338,21-09-2017,122.2,123.11,114.6,117.67,9224430.0,77259.77
1339,20-09-2017,106.62,122.24,106.49,122.0,8192160.0,71648.93
1340,19-09-2017,109.75,110.94,102.82,106.84,5350380.0,49730.5
1341,18-09-2017,111.11,116.01,105.02,109.85,5683580.0,51436.28
1342,17-09-2017,97.42,113.75,89.36,111.22,8539660.0,82959.66
1343,16-09-2017,115.97,117.38,96.71,96.71,6367800.0,59683.67
1344,15-09-2017,123.14,123.7,112.6,115.97,6315510.0,53137.38
1345,14-09-2017,125.29,130.91,122.22,123.5,6861080.0,54678.67
1346,13-09-2017,121.88,128.2,120.76,125.7,7083720.0,57064.65
1347,12-09-2017,129.7,129.7,118.94,122.92,4644030.0,37058.85
1348,11-09-2017,128.51,131.51,125.21,130.05,6225680.0,48328.52
1349,10-09-2017,137.68,139.78,123.23,128.29,7051050.0,53318.08
1350,09-09-2017,135.88,138.67,132.52,137.61,7564730.0,55553.57
1351,08-09-2017,130.25,142.16,128.85,136.18,8049390.0,59909.12
1352,07-09-2017,114.74,131.57,108.93,129.42,8537600.0,70462.59
1353,06-09-2017,128.26,129.55,110.68,114.13,30395600.0,251921.59
1354,05-09-2017,131.71,135.06,125.87,130.99,5244490.0,40062.56
1355,04-09-2017,141.11,142.8,128.0,131.33,5056030.0,37228.7
1356,03-09-2017,135.66,140.97,133.47,140.97,7854700.0,57014.17
1357,02-09-2017,135.6,136.88,132.24,135.63,6633480.0,49105.06
1358,01-09-2017,128.05,137.29,127.68,136.06,9923160.0,75022.0
1359,31-08-2017,119.01,129.24,114.84,128.24,9907640.0,80659.76
1360,30-08-2017,114.84,120.45,86.11,118.75,6444290.0,58564.49
1361,29-08-2017,116.11,129.98,101.65,114.99,4895670.0,42319.88
1362,28-08-2017,100.14,136.51,93.25,116.13,995116.0,8924.21
1363,27-08-2017,123.4,149.89,38.98,100.87,3353200.0,32465.51
1364,26-08-2017,128.05,131.49,119.89,127.07,8552010.0,67538.08
1365,25-08-2017,120.2,130.43,119.72,127.97,9692110.0,77798.28
1366,24-08-2017,116.16,121.95,106.55,120.44,6273350.0,53952.7
1367,23-08-2017,116.32,118.05,112.68,115.91,7667050.0,66243.74
1368,22-08-2017,119.53,119.61,114.63,116.77,4730720.0,40215.24
1369,21-08-2017,121.01,132.04,111.47,120.04,6751140.0,55730.06
1370,20-08-2017,117.65,124.19,115.06,121.08,7858910.0,65767.69
1371,19-08-2017,119.23,122.9,115.32,117.9,9416780.0,79240.81
1372,18-08-2017,112.38,119.4,107.07,119.36,8065040.0,70404.75
1373,17-08-2017,113.03,116.79,104.35,112.26,8375150.0,75041.1
1374,16-08-2017,103.3,112.83,98.87,112.74,7806160.0,72999.11
1375,15-08-2017,104.71,113.37,100.17,103.23,5104100.0,48439.78
1376,14-08-2017,98.88,106.88,97.91,104.76,6396390.0,62643.68
1377,13-08-2017,91.57,100.27,91.22,98.96,8535500.0,89372.28
1378,12-08-2017,85.94,92.18,85.46,91.54,8170850.0,92034.81
1379,11-08-2017,86.45,86.89,83.16,85.91,6557630.0,76605.59
1380,10-08-2017,83.13,87.32,83.03,86.51,8050680.0,94716.67
1381,09-08-2017,79.2,84.9,78.36,83.05,4506370.0,55376.12
1382,08-08-2017,79.13,81.21,75.75,79.32,3382890.0,42901.49
1383,07-08-2017,70.72,80.61,70.72,79.13,4215220.0,55982.73
1384,06-08-2017,69.41,71.1,67.85,70.9,4766590.0,68274.58
1385,05-08-2017,65.09,69.85,64.73,69.35,4382480.0,65162.14
1386,04-08-2017,50.73,70.3,49.78,64.93,3277460.0,55611.44
1387,03-08-2017,65.98,66.14,41.09,52.44,261126.0,4628.87
1388,02-08-2017,61.29,66.64,57.91,66.14,1578510.0,25057.7
1389,01-08-2017,65.08,65.16,61.26,61.52,2147470.0,33949.41
1390,31-07-2017,69.08,69.23,64.04,64.96,2912860.0,43587.74
1391,30-07-2017,65.28,69.94,64.79,69.28,4174750.0,62011.21
1392,29-07-2017,63.01,66.09,62.21,65.09,3508340.0,54732.29
1393,28-07-2017,63.57,64.46,60.63,62.68,3436370.0,54688.79
1394,27-07-2017,67.01,67.01,60.14,63.65,3566120.0,55329.43
1395,26-07-2017,61.33,68.22,58.44,67.02,3991940.0,62616.21
1396,25-07-2017,67.36,67.85,58.75,60.14,2132900.0,33575.76
1397,24-07-2017,67.23,70.84,65.63,67.31,3077890.0,45428.43
1398,23-07-2017,70.31,70.55,65.47,67.21,4225470.0,61789.43
1399,22-07-2017,56.44,72.0,56.44,69.79,4378970.0,68778.73
1400,21-07-2017,58.38,60.22,55.72,56.61,3140970.0,54405.58
1401,20-07-2017,55.72,59.98,53.81,58.29,3540910.0,62175.77
1402,19-07-2017,47.74,55.83,47.74,55.49,3778790.0,73090.72
1403,18-07-2017,44.22,50.56,29.87,48.05,2100690.0,48655.24
1404,17-07-2017,55.45,55.55,44.57,44.57,2687210.0,53706.61
1405,16-07-2017,57.6,58.57,53.94,55.53,3445520.0,61079.95
1406,15-07-2017,57.99,58.89,57.02,57.64,3024130.0,52243.76
1407,14-07-2017,54.99,58.86,53.61,58.26,2740060.0,48556.8
1408,13-07-2017,53.64,56.96,53.28,55.07,2767260.0,50555.1
1409,12-07-2017,58.67,59.6,53.45,53.97,2949720.0,52279.14
1410,11-07-2017,60.22,60.45,58.61,58.96,1992460.0,33452.99
1411,10-07-2017,56.6,60.25,56.6,60.18,2447650.0,41906.43
1412,09-07-2017,59.13,59.79,56.58,56.58,4205810.0,72488.97
1413,08-07-2017,57.11,63.8,56.92,59.06,3277810.0,55347.38
1414,07-07-2017,55.52,57.3,53.62,57.08,2954260.0,52867.93
1415,06-07-2017,53.24,55.52,53.22,55.48,2748610.0,50558.45
1416,05-07-2017,51.81,54.06,51.35,53.36,3417230.0,64910.82
1417,04-07-2017,50.04,52.4,49.62,52.04,1326100.0,25989.22
1418,03-07-2017,51.37,52.15,49.61,50.04,2650800.0,52188.81
1419,02-07-2017,51.94,53.1,50.86,51.39,2126610.0,41036.42
1420,01-07-2017,52.06,52.82,51.04,51.84,2865970.0,55178.48
1421,30-06-2017,51.31,52.62,49.94,52.11,2985300.0,57972.62
1422,29-06-2017,49.5,50.77,46.29,50.56,2410340.0,48911.12
1423,28-06-2017,51.11,52.74,47.31,48.33,2220370.0,44520.93
1424,27-06-2017,52.76,54.14,50.46,51.16,2464490.0,47275.85
1425,26-06-2017,55.65,56.4,51.81,52.87,2270790.0,41910.03
1426,25-06-2017,52.31,56.73,51.25,55.67,2353480.0,43591.04
1427,24-06-2017,51.25,52.3,50.28,52.3,2264670.0,43946.44
1428,23-06-2017,52.41,52.67,48.98,51.27,1981900.0,38609.07
1429,22-06-2017,51.36,52.76,51.08,52.42,1991020.0,38358.92
1430,21-06-2017,50.96,51.66,50.9,51.38,1827540.0,35676.72
1431,20-06-2017,51.02,51.62,50.5,50.9,1066710.0,20911.78
1432,19-06-2017,50.69,51.19,50.27,51.03,1436890.0,28288.02
1433,18-06-2017,49.16,51.44,46.92,50.94,1359210.0,27395.14
1434,17-06-2017,48.01,50.28,43.45,49.18,1655390.0,34682.38
1435,16-06-2017,50.89,53.96,46.35,47.83,1804340.0,36262.67
1436,15-06-2017,45.92,50.87,45.92,50.87,1609630.0,33260.25
1437,14-06-2017,53.42,53.42,41.72,45.68,2295830.0,47278.21
1438,13-06-2017,54.11,57.52,50.63,53.0,1762110.0,32743.84
1439,12-06-2017,50.04,59.6,42.61,54.04,3783760.0,73367.78
1440,11-06-2017,41.33,50.4,41.25,49.97,2787430.0,60944.08
1441,10-06-2017,36.18,41.43,35.42,41.43,2176920.0,56374.98
1442,09-06-2017,38.0,38.39,35.2,35.93,3101570.0,84098.97
1443,08-06-2017,32.24,39.78,32.24,37.99,2430580.0,68346.71
1444,07-06-2017,25.55,32.86,25.55,32.14,2170880.0,74793.45
1445,06-06-2017,25.53,25.8,24.94,25.55,1719260.0,67541.15
1446,05-06-2017,24.03,25.66,23.84,25.59,2741120.0,110618.24
1447,04-06-2017,22.19,24.19,21.99,24.19,1512120.0,65346.59
1448,03-06-2017,18.93,22.95,18.93,22.18,2466910.0,118901.55
1449,02-06-2017,17.0,18.97,17.0,18.9,1228390.0,68367.33
1450,01-06-2017,17.22,17.79,16.59,16.92,801777.0,46805.43
1451,31-05-2017,15.96,17.51,15.54,17.2,825630.0,49879.47
1452,30-05-2017,14.86,16.68,14.71,15.99,405591.0,26066.26
1453,29-05-2017,15.31,16.36,13.47,14.63,551952.0,36938.4
1454,28-05-2017,15.56,17.57,14.07,15.26,591390.0,37873.2
1455,27-05-2017,13.57,23.37,11.98,15.67,6153930.0,381107.29
1456,26-05-2017,13.2,14.35,13.12,13.6,1025590.0,75591.67
1457,25-05-2017,12.26,13.34,12.22,13.19,662390.0,51941.97
1458,24-05-2017,12.6,13.32,11.75,12.28,834180.0,66801.2
1459,23-05-2017,12.34,12.93,12.2,12.52,545026.0,43610.8
1460,22-05-2017,11.23,12.38,11.23,12.35,653438.0,55387.84
1461,21-05-2017,10.73,11.37,10.72,11.22,670821.0,60928.34
1462,20-05-2017,10.04,10.87,10.02,10.72,819691.0,78721.82
1463,19-05-2017,9.8,10.35,9.61,10.11,783389.0,78594.33
1464,18-05-2017,9.2,10.08,8.95,9.81,765059.0,80447.84
1465,17-05-2017,8.95,9.26,8.51,9.1,496905.0,55489.11
1466,16-05-2017,8.49,8.88,8.15,8.79,397657.0,46360.48
1467,15-05-2017,7.39,8.45,7.03,8.45,480450.0,61360.15
1468,14-05-2017,7.71,8.04,7.29,7.41,448407.0,58904.04
1469,13-05-2017,7.71,8.03,7.17,7.7,407025.0,53188.5
1470,12-05-2017,7.93,8.01,7.3,7.69,499177.0,64555.71
1471,11-05-2017,8.02,8.33,7.61,7.93,704454.0,88360.49
1472,10-05-2017,7.95,8.3,7.62,8.01,808585.0,101453.58
1473,09-05-2017,8.22,8.39,7.48,7.95,266678.0,33293.13
1474,08-05-2017,5.84,8.42,5.65,8.22,875112.0,124438.25
1475,07-05-2017,6.99,7.27,5.78,5.78,566343.0,87737.1
1476,06-05-2017,7.55,7.71,6.65,7.0,556024.0,76931.72
1477,05-05-2017,7.89,8.0,7.58,7.61,716542.0,92219.05
1478,04-05-2017,7.96,9.0,7.69,7.88,578471.0,71130.77
1479,03-05-2017,8.89,9.22,8.19,8.19,483599.0,56085.71
1480,02-05-2017,8.95,9.02,8.74,8.88,391218.0,43969.43
1481,01-05-2017,9.15,9.15,8.91,8.97,557753.0,61664.23
1482,30-04-2017,8.45,9.17,8.45,9.14,433870.0,49289.41
1483,29-04-2017,8.01,9.62,6.86,8.45,715582.0,86895.2
1484,28-04-2017,9.25,9.35,7.92,8.01,862259.0,99885.2
1485,27-04-2017,9.77,9.99,9.14,9.25,615853.0,64571.74
1486,26-04-2017,9.77,9.97,9.63,9.78,581280.0,59390.04
1487,25-04-2017,10.07,10.07,9.64,9.74,294309.0,29788.36
1488,24-04-2017,9.87,10.16,9.78,10.07,442488.0,44381.95
1489,23-04-2017,10.06,10.08,9.5,9.87,474630.0,48051.63
1490,22-04-2017,10.19,10.39,9.7,10.05,388381.0,38520.31
1491,21-04-2017,9.89,10.66,9.89,10.18,495149.0,48759.13
1492,20-04-2017,8.74,10.38,8.74,9.74,1048750.0,111569.15
1493,19-04-2017,9.7,9.78,7.59,8.74,801362.0,89512.65
1494,18-04-2017,10.78,10.84,8.5,9.7,737619.0,74095.33
1495,17-04-2017,9.8,11.45,9.08,10.8,1077470.0,104786.77
1496,16-04-2017,12.05,12.69,8.27,9.69,201720.0,18896.49
1497,15-04-2017,10.62,17.63,10.62,11.95,1951160.0,153574.18
1498,14-04-2017,8.39,10.57,8.37,10.55,902695.0,95321.54
1499,13-04-2017,6.13,8.5,6.13,8.41,771597.0,105806.92
1500,12-04-2017,5.91,6.16,5.48,6.12,595244.0,100590.45
1501,11-04-2017,5.73,6.2,5.73,5.92,470292.0,79778.12
1502,10-04-2017,5.43,5.8,5.36,5.73,458324.0,82136.92
1503,09-04-2017,5.17,5.51,5.02,5.45,614199.0,116160.57
1504,08-04-2017,4.8,5.22,4.8,5.2,499333.0,99766.83
1505,07-04-2017,4.77,4.81,4.66,4.79,355818.0,74790.96
1506,06-04-2017,4.49,4.85,4.43,4.76,398884.0,86105.56
1507,05-04-2017,3.91,4.66,3.91,4.42,414450.0,98094.67
1508,04-04-2017,4.02,4.23,3.88,3.91,149998.0,37405.99
1509,03-04-2017,3.53,4.04,3.49,4.01,432916.0,114908.03
1510,02-04-2017,3.35,3.59,3.34,3.49,277557.0,80626.58
1511,01-04-2017,3.41,3.43,3.3,3.35,313656.0,93004.0
1512,31-03-2017,3.34,3.44,3.25,3.4,250322.0,74556.07
1513,30-03-2017,3.25,3.4,3.23,3.34,340582.0,103050.53
1514,29-03-2017,2.99,3.29,2.93,3.25,303282.0,97361.8
1515,28-03-2017,3.05,3.15,2.9,2.97,165270.0,54770.51
1516,27-03-2017,2.7,4.42,2.34,3.04,377669.0,120854.08
1517,26-03-2017,2.02,3.91,2.01,3.32,347994.0,123621.31
1518,25-03-2017,1.83,2.08,1.78,2.02,244700.0,126952.01
1519,24-03-2017,1.89,1.94,1.77,1.83,162423.0,87441.72
1520,23-03-2017,1.79,1.95,1.77,1.89,248776.0,134473.51
1521,22-03-2017,1.74,1.8,1.7,1.79,261732.0,148922.9
1522,21-03-2017,1.61,1.79,1.59,1.74,200786.0,119337.89
1523,20-03-2017,1.73,1.77,1.54,1.6,233726.0,140798.8
1524,19-03-2017,1.83,1.9,1.73,1.73,239185.0,133065.37
1525,18-03-2017,1.89,1.94,1.76,1.84,231056.0,124390.85
1526,17-03-2017,1.89,1.98,1.86,1.89,296537.0,155662.47
1527,16-03-2017,1.86,1.97,1.86,1.89,197787.0,104373.09
1528,15-03-2017,1.74,1.99,1.72,1.86,207174.0,113364.71
1529,14-03-2017,1.88,2.0,1.66,1.73,209145.0,115072.9
1530,13-03-2017,1.65,2.04,1.65,1.88,329288.0,182431.02
1531,12-03-2017,1.57,1.96,1.57,1.65,231193.0,137003.26
1532,11-03-2017,0.910759,6.9,0.9047850000000001,1.57,391543.0,152269.24
1533,10-03-2017,0.9283239999999999,2.29,0.892919,0.910482,80489.0,64112.63
1534,09-03-2017,0.9299280000000001,0.965031,0.9025989999999999,0.9285559999999999,112631.0,120909.88
1535,08-03-2017,0.8779319999999999,0.9483889999999999,0.877303,0.929657,144511.0,159096.97
1536,07-03-2017,0.8604459999999999,0.890336,0.8543219999999999,0.87769,99353.0,114107.24
1537,06-03-2017,0.87656,0.901431,0.848197,0.861036,118768.0,136232.14
1538,05-03-2017,0.849622,0.897957,0.849622,0.874886,133898.0,154256.5
1539,04-03-2017,0.843463,0.8675299999999999,0.833101,0.84983,112199.0,132235.14
1540,03-03-2017,0.804026,0.847651,0.803913,0.8419620000000001,94260.0,114339.36
1541,02-03-2017,0.805227,0.8315379999999999,0.797892,0.803977,107824.0,133172.2
1542,01-03-2017,0.798417,0.8193239999999999,0.798143,0.804716,71439.0,88727.57
1543,28-02-2017,0.7801710000000001,0.814878,0.7696029999999999,0.799392,75564.0,95528.38
1544,27-02-2017,0.798545,0.821233,0.764979,0.779878,96943.0,122532.93
1545,26-02-2017,0.720091,0.8337969999999999,0.7101270000000001,0.800726,80798.0,105454.91
1546,25-02-2017,0.750903,0.8006260000000001,0.697684,0.716413,104601.0,141084.55
1547,24-02-2017,0.765145,0.800321,0.663462,0.751017,102991.0,138245.5
1548,23-02-2017,0.7435689999999999,0.7886810000000001,0.742046,0.7654880000000001,46477.0,61158.29
1549,22-02-2017,0.722645,0.744402,0.718499,0.744051,79052.0,107935.66
1550,21-02-2017,0.723668,0.7597550000000001,0.718855,0.722082,17807.0,24356.78
1551,20-02-2017,0.7141770000000001,0.7706189999999999,0.712649,0.723435,69567.0,95268.55
1552,19-02-2017,0.737502,0.765716,0.711911,0.7121350000000001,73305.0,100168.62
1553,18-02-2017,0.726066,0.76264,0.725988,0.738451,64234.0,87004.19
1554,17-02-2017,0.7315119999999999,0.748031,0.721461,0.725943,84565.0,115567.52
1555,16-02-2017,0.711982,0.7447739999999999,0.665671,0.730306,84926.0,119080.19
1556,15-02-2017,0.696483,0.718306,0.615641,0.711195,100391.0,146469.34
1557,14-02-2017,0.7015520000000001,0.7246199999999999,0.693313,0.696708,90321.0,128288.08
1558,13-02-2017,0.634346,0.728807,0.6217199999999999,0.702202,73165.0,108913.97
1559,12-02-2017,0.567441,0.652978,0.546511,0.634202,136220.0,226926.3
1560,11-02-2017,0.5746140000000001,0.6350859999999999,0.529744,0.566729,40765.0,70705.88
1561,10-02-2017,0.42578900000000003,0.620504,0.42578900000000003,0.573734,97396.0,190429.64
1562,09-02-2017,0.447859,0.516073,0.422868,0.4254,65544.0,144672.77
1563,08-02-2017,0.465675,0.53186,0.445042,0.44700200000000007,92361.0,195516.57
1564,07-02-2017,0.568783,0.594951,0.46519499999999997,0.46519499999999997,22814.0,43577.17
1565,06-02-2017,0.513954,0.618865,0.511836,0.568446,41471.0,74955.46
1566,05-02-2017,0.42436899999999994,0.616739,0.42325799999999997,0.513246,104851.0,212075.98
1567,04-02-2017,0.376986,0.5100520000000001,0.37469600000000003,0.42451000000000005,49021.0,116284.48
1568,03-02-2017,0.23460300000000003,0.625286,0.23433,0.380666,70857.0,192169.56
1569,02-02-2017,0.2019,0.248894,0.192904,0.23447600000000002,38955.0,177436.36
1570,01-02-2017,0.18354,0.21147399999999997,0.183411,0.201773,25986.0,133227.72
1571,31-01-2017,0.185211,0.191636,0.17800000000000002,0.183409,10832.0,58689.67
1572,30-01-2017,0.167891,0.191118,0.167889,0.185115,12342.0,69335.81
1573,29-01-2017,0.162051,0.242873,0.151854,0.16788,24828.0,137046.72
1574,28-01-2017,0.154363,0.179255,0.147483,0.161915,9966.0,61995.35
1575,27-01-2017,0.142849,0.313312,0.142811,0.15421700000000002,14945.0,79369.19
1576,26-01-2017,0.15295899999999998,0.671748,0.13426400000000002,0.14297200000000002,33237.0,120648.71
1577,25-01-2017,0.128182,0.15698299999999998,0.126968,0.154695,6921.0,48840.21
1578,24-01-2017,0.174903,0.17808800000000002,0.123697,0.12806700000000001,526.0,3479.09
1579,23-01-2017,0.14570999999999998,0.236289,0.144554,0.17482899999999998,12872.0,73409.35
1580,22-01-2017,0.162671,0.16680799999999998,0.145625,0.145625,5978.0,38522.45
